Code région,Nom de la région,Code département,Code arrondissement,Code canton,Code commune,Nom de la commune,Population municipale,Population comptée à part,Population totale
82,Rhône-Alpes,01,2,29,433,Vernoux,227,2,229
82,Rhône-Alpes,01,2,08,434,Versailleux,330,5,335
82,Rhône-Alpes,01,3,13,435,Versonnex,2068,54,2122
82,Rhône-Alpes,01,3,14,436,Vesancy,520,21,541
82,Rhône-Alpes,01,2,29,437,Vescours,199,4,203
82,Rhône-Alpes,01,2,02,439,Vésines,90,3,93
82,Rhône-Alpes,01,1,09,442,Vieu,381,7,388
82,Rhône-Alpes,01,4,06,441,Vieu-d'Izenave,682,16,698
82,Rhône-Alpes,01,2,35,443,Villars-les-Dombes,4330,91,4421
82,Rhône-Alpes,01,1,17,444,Villebois,1111,20,1131
82,Rhône-Alpes,01,2,11,445,Villemotier,597,12,609
82,Rhône-Alpes,01,2,30,446,Villeneuve,1353,23,1376
82,Rhône-Alpes,01,2,07,447,Villereversure,1206,102,1308
82,Rhône-Alpes,01,4,03,448,Villes,361,9,370
82,Rhône-Alpes,01,2,08,449,Villette-sur-Ain,664,18,682
82,Rhône-Alpes,01,2,19,450,Villieu-Loyes-Mollon,2937,71,3008
82,Rhône-Alpes,01,2,43,451,Viriat,5735,171,5906
82,Rhône-Alpes,01,1,36,452,Virieu-le-Grand,1084,23,1107
82,Rhône-Alpes,01,1,09,453,Virieu-le-Petit,313,2,315
82,Rhône-Alpes,01,1,04,454,Virignin,798,26,824
82,Rhône-Alpes,01,1,36,456,Vongnes,69,6,75
82,Rhône-Alpes,01,2,10,457,Vonnas,2681,65,2746
22,Picardie,02,2,09,001,Abbécourt,490,9,499
22,Picardie,02,2,14,002,Achery,546,7,553
22,Picardie,02,4,04,003,Acy,898,33,931
22,Picardie,02,2,19,004,Agnicourt-et-Séchelles,193,7,200
22,Picardie,02,2,21,005,Aguilcourt,334,15,349
22,Picardie,02,5,16,006,Aisonville-et-Bernoville,292,5,297
22,Picardie,02,2,12,007,Aizelles,107,0,107
22,Picardie,02,4,32,008,Aizy-Jouy,260,8,268
22,Picardie,02,3,20,009,Alaincourt,495,7,502
22,Picardie,02,4,32,010,Allemant,177,3,180
22,Picardie,02,4,35,011,Ambleny,1138,95,1233
22,Picardie,02,4,24,012,Ambrief,63,4,67
22,Picardie,02,2,21,013,Amifontaine,413,9,422
22,Picardie,02,2,09,014,Amigny-Rouy,724,13,737
22,Picardie,02,4,36,015,Ancienville,66,2,68
22,Picardie,02,2,14,016,Andelain,179,9,188
22,Picardie,02,2,14,017,Anguilcourt-le-Sart,279,6,285
22,Picardie,02,2,01,018,Anizy-le-Château,1899,31,1930
22,Picardie,02,3,29,019,Annois,378,4,382
22,Picardie,02,5,02,020,Any-Martin-Rieux,499,11,510
22,Picardie,02,2,26,021,Archon,92,2,94
22,Picardie,02,4,24,022,Arcy-Sainte-Restitue,433,14,447
22,Picardie,02,1,22,023,Armentières-sur-Ourcq,100,1,101
22,Picardie,02,2,38,024,Arrancy,45,0,45
22,Picardie,02,3,29,025,Artemps,359,6,365
22,Picardie,02,1,10,026,Artonges,167,3,170
22,Picardie,02,2,13,027,Assis-sur-Serre,266,5,271
22,Picardie,02,2,38,028,Athies-sous-Laon,2385,53,2438
22,Picardie,02,3,33,029,Attilly,394,9,403
22,Picardie,02,3,06,030,Aubencheul-aux-Bois,307,9,316
22,Picardie,02,5,02,031,Aubenton,701,10,711
22,Picardie,02,3,29,032,Aubigny-aux-Kaisnes,243,5,248
22,Picardie,02,2,12,033,Aubigny-en-Laonnois,117,2,119
22,Picardie,02,2,11,034,Audignicourt,101,6,107
22,Picardie,02,5,16,035,Audigny,250,8,258
22,Picardie,02,4,04,036,Augy,82,2,84
22,Picardie,02,2,18,037,Aulnois-sous-Laon,1301,26,1327
22,Picardie,02,2,26,038,Les Autels,75,1,76
22,Picardie,02,2,19,039,Autremencourt,184,3,187
22,Picardie,02,5,34,040,Autreppes,184,4,188
22,Picardie,02,2,09,041,Autreville,837,24,861
22,Picardie,02,1,08,042,Azy-sur-Marne,372,10,382
22,Picardie,02,4,35,043,Bagneux,72,1,73
22,Picardie,02,5,34,044,Bancigny,24,0,24
22,Picardie,02,2,13,046,Barenton-Bugny,580,9,589
22,Picardie,02,2,13,047,Barenton-Cel,147,2,149
22,Picardie,02,2,13,048,Barenton-sur-Serre,110,2,112
22,Picardie,02,2,11,049,Barisis,708,14,722
22,Picardie,02,5,23,050,Barzy-en-Thiérache,298,3,301
22,Picardie,02,1,10,051,Barzy-sur-Marne,384,8,392
22,Picardie,02,2,01,052,Bassoles-Aulers,135,4,139
22,Picardie,02,1,10,053,Baulne-en-Brie,296,4,300
22,Picardie,02,4,04,054,Bazoches-sur-Vesles,443,8,451
22,Picardie,02,5,02,055,Beaumé,98,2,100
22,Picardie,02,2,09,056,Beaumont-en-Beine,154,4,158
22,Picardie,02,3,06,057,Beaurevoir,1528,20,1548
22,Picardie,02,2,12,058,Beaurieux,796,14,810
22,Picardie,02,2,42,059,Beautor,2664,43,2707
22,Picardie,02,3,33,060,Beauvois-en-Vermandois,277,6,283
22,Picardie,02,3,03,061,Becquigny,280,5,285
22,Picardie,02,1,08,062,Belleau,127,0,127
22,Picardie,02,3,06,063,Bellenglise,386,8,394
22,Picardie,02,4,41,064,Belleu,3907,80,3987
22,Picardie,02,3,06,065,Bellicourt,638,12,650
22,Picardie,02,3,20,066,Benay,207,4,211
22,Picardie,02,5,23,067,Bergues-sur-Sambre,207,3,210
22,Picardie,02,5,27,068,Berlancourt,97,2,99
22,Picardie,02,2,26,069,Berlise,123,1,124
22,Picardie,02,5,16,070,Bernot,447,15,462
22,Picardie,02,4,35,071,Berny-Rivière,596,12,608
22,Picardie,02,2,12,072,Berrieux,169,4,173
22,Picardie,02,2,21,073,Berry-au-Bac,548,4,552
22,Picardie,02,2,14,074,Bertaucourt-Epourdon,582,6,588
22,Picardie,02,3,20,075,Berthenicourt,208,2,210
22,Picardie,02,2,21,076,Bertricourt,141,2,143
22,Picardie,02,4,41,077,Berzy-le-Sec,394,7,401
22,Picardie,02,2,11,078,Besmé,158,4,162
22,Picardie,02,5,02,079,Besmont,148,0,148
22,Picardie,02,2,18,080,Besny-et-Loizy,365,17,382
22,Picardie,02,2,09,081,Béthancourt-en-Vaux,383,13,396
22,Picardie,02,4,24,082,Beugneux,126,6,132
22,Picardie,02,1,15,083,Beuvardes,718,8,726
22,Picardie,02,1,07,084,Bézu-le-Guéry,253,11,264
22,Picardie,02,1,08,085,Bézu-Saint-Germain,686,11,697
22,Picardie,02,2,11,086,Bichancourt,999,13,1012
22,Picardie,02,4,35,087,Bieuxy,28,0,28
22,Picardie,02,2,38,088,Bièvres,78,6,84
22,Picardie,02,4,41,089,Billy-sur-Aisne,1099,18,1117
22,Picardie,02,4,24,090,Billy-sur-Ourcq,216,5,221
22,Picardie,02,4,04,091,Blanzy-lès-Fismes,93,3,96
22,Picardie,02,2,11,093,Blérancourt,1276,54,1330
22,Picardie,02,1,08,094,Blesmes,379,13,392
22,Picardie,02,3,03,095,Bohain-en-Vermandois,6117,136,6253
22,Picardie,02,2,13,096,Bois-lès-Pargny,172,9,181
22,Picardie,02,2,30,097,Boncourt,243,9,252
22,Picardie,02,1,08,098,Bonneil,411,10,421
22,Picardie,02,1,22,099,Bonnesvalyn,221,8,229
22,Picardie,02,3,06,100,Bony,128,4,132
22,Picardie,02,2,19,101,Bosmont-sur-Serre,205,2,207
22,Picardie,02,2,12,102,Bouconville-Vauclair,156,4,160
22,Picardie,02,5,23,103,Boué,1244,19,1263
22,Picardie,02,2,21,104,Bouffignereux,107,4,111
22,Picardie,02,1,08,105,Bouresches,205,7,212
22,Picardie,02,2,12,106,Bourg-et-Comin,741,14,755
22,Picardie,02,2,11,107,Bourguignon-sous-Coucy,91,0,91
22,Picardie,02,2,01,108,Bourguignon-sous-Montbavin,129,0,129
22,Picardie,02,5,34,109,La Bouteille,509,11,520
22,Picardie,02,4,04,110,Braine,2106,34,2140
22,Picardie,02,2,01,111,Brancourt-en-Laonnois,641,24,665
22,Picardie,02,3,03,112,Brancourt-le-Grand,616,9,625
22,Picardie,02,1,08,114,Brasles,1276,37,1313
22,Picardie,02,3,29,117,Bray-Saint-Christophe,79,2,81
22,Picardie,02,4,32,118,Braye,117,1,118
22,Picardie,02,2,12,115,Braye-en-Laonnois,216,4,220
22,Picardie,02,5,34,116,Braye-en-Thiérache,154,3,157
22,Picardie,02,1,15,119,Brécy,342,8,350
22,Picardie,02,4,04,120,Brenelle,188,5,193
22,Picardie,02,4,24,121,Breny,274,13,287
22,Picardie,02,2,14,122,Brie,58,2,60
22,Picardie,02,3,20,123,Brissay-Choigny,320,7,327
22,Picardie,02,3,20,124,Brissy-Hamégicourt,640,12,652
22,Picardie,02,1,22,125,Brumetz,209,4,213
22,Picardie,02,2,26,126,Brunehamel,538,7,545
22,Picardie,02,2,38,128,Bruyères-et-Montbérault,1586,40,1626
22,Picardie,02,1,15,127,Bruyères-sur-Fère,208,11,219
22,Picardie,02,4,04,129,Bruys,20,0,20
22,Picardie,02,5,17,130,Bucilly,202,6,208
22,Picardie,02,4,32,131,Bucy-le-Long,1966,45,2011
22,Picardie,02,2,18,132,Bucy-lès-Cerny,182,10,192
22,Picardie,02,2,30,133,Bucy-lès-Pierrepont,420,12,432
22,Picardie,02,5,17,134,Buire,875,23,898
22,Picardie,02,5,05,135,Buironfosse,1195,24,1219
22,Picardie,02,5,34,136,Burelles,144,2,146
22,Picardie,02,1,22,137,Bussiares,116,1,117
22,Picardie,02,4,24,138,Buzancy,186,7,193
22,Picardie,02,2,09,139,Caillouël-Crépigny,404,13,417
22,Picardie,02,2,11,140,Camelin,444,10,454
22,Picardie,02,5,05,141,La Capelle,1877,98,1975
22,Picardie,02,3,29,142,Castres,224,4,228
22,Picardie,02,3,06,143,Le Catelet,196,5,201
22,Picardie,02,3,33,144,Caulaincourt,124,4,128
22,Picardie,02,2,09,145,Caumont,563,19,582
22,Picardie,02,1,10,147,La Celle-sous-Montmirail,111,2,113
22,Picardie,02,1,10,146,Celles-lès-Condé,76,5,81
22,Picardie,02,4,32,148,Celles-sur-Aisne,255,3,258
22,Picardie,02,3,20,149,Cerizy,58,2,60
22,Picardie,02,2,12,150,Cerny-en-Laonnois,72,1,73
22,Picardie,02,2,18,151,Cerny-lès-Bucy,114,8,122
22,Picardie,02,4,04,152,Cerseuil,88,0,88
22,Picardie,02,2,01,153,Cessières,448,13,461
22,Picardie,02,4,24,154,Chacrise,312,14,326
22,Picardie,02,2,01,155,Chaillevois,194,5,199
22,Picardie,02,2,13,156,Chalandry,212,6,218
22,Picardie,02,2,18,157,Chambry,748,25,773
22,Picardie,02,2,12,158,Chamouille,256,6,262
22,Picardie,02,2,11,159,Champs,289,10,299
22,Picardie,02,2,26,160,Chaourse,554,15,569
22,Picardie,02,1,10,161,La Chapelle-Monthodon,183,7,190
22,Picardie,02,1,07,162,La Chapelle-sur-Chézy,269,6,275
22,Picardie,02,1,07,163,Charly-sur-Marne,2700,53,2753
22,Picardie,02,1,15,164,Le Charmel,324,3,327
22,Picardie,02,2,14,165,Charmes,1683,37,1720
22,Picardie,02,1,10,166,Chartèves,367,10,377
22,Picardie,02,4,04,167,Chassemy,791,12,803
22,Picardie,02,1,08,168,Château-Thierry,14831,536,15367
22,Picardie,02,2,19,169,Châtillon-lès-Sons,79,3,82
22,Picardie,02,3,20,170,Châtillon-sur-Oise,137,6,143
22,Picardie,02,2,21,171,Chaudardes,85,3,88
22,Picardie,02,4,24,172,Chaudun,260,6,266
22,Picardie,02,2,09,173,Chauny,12146,446,12592
22,Picardie,02,4,32,174,Chavignon,739,14,753
22,Picardie,02,4,31,175,Chavigny,154,3,157
22,Picardie,02,4,32,176,Chavonne,192,1,193
22,Picardie,02,2,38,177,Chérêt,123,7,130
22,Picardie,02,2,12,178,Chermizy-Ailles,86,2,88
22,Picardie,02,4,04,179,Chéry-Chartreuve,329,5,334
22,Picardie,02,2,13,180,Chéry-lès-Pouilly,665,15,680
22,Picardie,02,2,26,181,Chéry-lès-Rozoy,100,2,102
22,Picardie,02,5,27,182,Chevennes,143,5,148
22,Picardie,02,2,01,183,Chevregny,195,5,200
22,Picardie,02,3,25,184,Chevresis-Monceau,353,10,363
22,Picardie,02,1,22,185,Chézy-en-Orxois,366,8,374
22,Picardie,02,1,07,186,Chézy-sur-Marne,1341,42,1383
22,Picardie,02,1,08,187,Chierry,1069,32,1101
22,Picardie,02,5,05,188,Chigny,174,5,179
22,Picardie,02,2,30,189,Chivres-en-Laonnois,356,2,358
22,Picardie,02,4,32,190,Chivres-Val,587,19,606
22,Picardie,02,2,38,191,Chivy-lès-Étouvelles,502,18,520
22,Picardie,02,1,22,192,Chouy,384,12,396
22,Picardie,02,1,15,193,Cierges,75,0,75
22,Picardie,02,2,19,194,Cilly,222,3,225
22,Picardie,02,4,04,195,Ciry-Salsogne,825,10,835
22,Picardie,02,2,38,196,Clacy-et-Thierret,357,14,371
22,Picardie,02,5,05,197,Clairfontaine,568,111,679
22,Picardie,02,4,32,198,Clamecy,227,7,234
22,Picardie,02,3,29,199,Clastres,575,3,578
22,Picardie,02,2,26,200,Clermont-les-Fermes,126,4,130
22,Picardie,02,4,35,201,Coeuvres-et-Valsery,465,15,480
22,Picardie,02,1,15,203,Coincy,1267,25,1292
22,Picardie,02,5,02,204,Coingt,79,1,80
22,Picardie,02,2,12,205,Colligis-Crandelain,161,2,163
22,Picardie,02,5,27,206,Colonfay,67,6,73
22,Picardie,02,2,09,207,Commenchon,176,5,181
22,Picardie,02,2,21,208,Concevreux,265,10,275
22,Picardie,02,1,10,209,Condé-en-Brie,650,10,660
22,Picardie,02,4,32,210,Condé-sur-Aisne,388,1,389
22,Picardie,02,2,21,211,Condé-sur-Suippe,243,6,249
22,Picardie,02,2,09,212,Condren,712,23,735
22,Picardie,02,1,10,213,Connigis,325,7,332
22,Picardie,02,3,29,214,Contescourt,71,2,73
22,Picardie,02,2,12,215,Corbeny,710,3,713
22,Picardie,02,4,36,216,Corcy,306,5,311
22,Picardie,02,2,11,219,Coucy-la-Ville,196,61,257
22,Picardie,02,2,11,217,Coucy-le-Château-Auffrique,1052,56,1108
22,Picardie,02,2,30,218,Coucy-lès-Eppes,567,5,572
22,Picardie,02,1,15,220,Coulonges-Cohan,428,12,440
22,Picardie,02,1,07,221,Coupru,175,3,178
22,Picardie,02,2,14,222,Courbes,35,3,38
22,Picardie,02,1,10,223,Courboin,286,10,296
22,Picardie,02,4,04,224,Courcelles-sur-Vesle,332,5,337
22,Picardie,02,1,22,225,Courchamps,88,3,91
22,Picardie,02,4,41,226,Courmelles,1696,28,1724
22,Picardie,02,1,15,227,Courmont,111,8,119
22,Picardie,02,1,10,228,Courtemont-Varennes,298,35,333
22,Picardie,02,2,30,229,Courtrizy-et-Fussigny,72,2,74
22,Picardie,02,4,04,230,Couvrelles,189,8,197
22,Picardie,02,2,13,231,Couvron-et-Aumencourt,1404,22,1426
22,Picardie,02,4,36,232,Coyolles,352,24,376
22,Picardie,02,4,24,233,Cramaille,123,2,125
22,Picardie,02,2,12,234,Craonne,68,2,70
22,Picardie,02,2,12,235,Craonnelle,103,0,103
22,Picardie,02,2,11,236,Crécy-au-Mont,305,5,310
22,Picardie,02,2,13,237,Crécy-sur-Serre,1471,50,1521
22,Picardie,02,2,18,238,Crépy,1860,42,1902
22,Picardie,02,1,10,239,Crézancy,1116,95,1211
22,Picardie,02,3,03,240,Croix-Fonsommes,226,3,229
22,Picardie,02,1,22,241,La Croix-sur-Ourcq,107,2,109
22,Picardie,02,1,07,242,Crouttes-sur-Marne,646,22,668
22,Picardie,02,4,31,243,Crouy,2732,50,2782
22,Picardie,02,5,05,244,Crupilly,56,2,58
22,Picardie,02,4,31,245,Cuffies,1667,26,1693
22,Picardie,02,3,29,246,Cugny,557,9,566
22,Picardie,02,2,19,248,Cuirieux,164,4,168
22,Picardie,02,4,24,249,Cuiry-Housse,105,2,107
22,Picardie,02,2,12,250,Cuiry-lès-Chaudardes,84,0,84
22,Picardie,02,2,26,251,Cuiry-lès-Iviers,38,1,39
22,Picardie,02,2,12,252,Cuissy-et-Geny,69,2,71
22,Picardie,02,4,35,253,Cuisy-en-Almont,328,10,338
22,Picardie,02,4,35,254,Cutry,114,1,115
22,Picardie,02,4,04,255,Cys-la-Commune,145,1,146
22,Picardie,02,2,26,256,Dagny-Lambercy,128,6,134
22,Picardie,02,3,29,257,Dallon,376,12,388
22,Picardie,02,1,22,258,Dammard,419,6,425
22,Picardie,02,4,36,259,Dampleux,431,11,442
22,Picardie,02,2,14,260,Danizy,555,10,565
22,Picardie,02,2,13,261,Dercy,377,7,384
22,Picardie,02,2,14,262,Deuillet,210,1,211
22,Picardie,02,4,04,263,Dhuizel,106,0,106
22,Picardie,02,2,26,264,Dizy-le-Gros,783,10,793
22,Picardie,02,2,26,265,Dohis,79,2,81
22,Picardie,02,2,26,266,Dolignon,58,2,60
22,Picardie,02,4,35,267,Dommiers,293,9,302
22,Picardie,02,1,07,268,Domptin,645,19,664
22,Picardie,02,5,23,269,Dorengt,154,0,154
22,Picardie,02,3,33,270,Douchy,142,1,143
22,Picardie,02,1,15,271,Dravegny,144,6,150
22,Picardie,02,4,24,272,Droizy,78,2,80
22,Picardie,02,3,29,273,Dury,188,3,191
22,Picardie,02,2,30,274,Ébouleau,202,8,210
22,Picardie,02,5,17,275,Effry,353,5,358
22,Picardie,02,5,05,276,Englancourt,110,5,115
22,Picardie,02,4,35,277,Épagny,332,5,337
22,Picardie,02,5,17,278,Éparcy,47,3,50
22,Picardie,02,1,08,279,Épaux-Bézu,569,14,583
22,Picardie,02,1,08,280,Épieds,374,12,386
22,Picardie,02,1,07,281,L' Épine-aux-Bois,260,1,261
22,Picardie,02,2,38,282,Eppes,387,5,392
22,Picardie,02,2,19,283,Erlon,290,10,300
22,Picardie,02,5,05,284,Erloy,95,4,99
22,Picardie,02,5,23,286,Esquéhéries,850,13,863
22,Picardie,02,3,20,287,Essigny-le-Grand,1126,37,1163
22,Picardie,02,3,39,288,Essigny-le-Petit,358,9,367
22,Picardie,02,1,07,289,Essises,426,14,440
22,Picardie,02,1,08,290,Essômes-sur-Marne,2612,77,2689
22,Picardie,02,3,06,291,Estrées,407,7,414
22,Picardie,02,1,08,292,Étampes-sur-Marne,1206,29,1235
22,Picardie,02,3,03,293,Étaves-et-Bocquiaux,543,7,550
22,Picardie,02,2,38,294,Étouvelles,228,6,234
22,Picardie,02,5,05,295,Étréaupont,854,27,881
22,Picardie,02,3,33,296,Étreillers,1159,35,1194
22,Picardie,02,1,08,297,Étrépilly,85,2,87
22,Picardie,02,5,37,298,Étreux,1567,35,1602
22,Picardie,02,2,21,299,Évergnicourt,548,5,553
22,Picardie,02,2,01,301,Faucoucourt,318,6,324
22,Picardie,02,4,36,302,Faverolles,346,8,354
22,Picardie,02,3,33,303,Fayet,534,34,568
22,Picardie,02,2,14,304,La Fère,2987,114,3101
22,Picardie,02,1,15,305,Fère-en-Tardenois,3285,57,3342
22,Picardie,02,3,25,306,La Ferté-Chevresis,590,12,602
22,Picardie,02,1,22,307,La Ferté-Milon,2284,153,2437
22,Picardie,02,5,23,308,Fesmy-le-Sart,471,11,482
22,Picardie,02,2,38,309,Festieux,532,12,544
22,Picardie,02,3,39,310,Fieulaine,279,4,283
22,Picardie,02,4,32,311,Filain,133,0,133
22,Picardie,02,5,05,312,La Flamengrie,1031,29,1060
22,Picardie,02,5,16,313,Flavigny-le-Grand-et-Beaurain,452,8,460
22,Picardie,02,3,29,315,Flavy-le-Martel,1628,22,1650
22,Picardie,02,4,36,316,Fleury,135,5,140
22,Picardie,02,3,33,317,Fluquières,212,4,216
22,Picardie,02,2,11,318,Folembray,1538,23,1561
22,Picardie,02,3,39,319,Fonsommes,516,7,523
22,Picardie,02,3,29,320,Fontaine-lès-Clercs,291,14,305
22,Picardie,02,5,34,321,Fontaine-lès-Vervins,951,191,1142
22,Picardie,02,3,39,322,Fontaine-Notre-Dame,389,14,403
22,Picardie,02,3,03,323,Fontaine-Uterte,117,3,120
22,Picardie,02,5,05,324,Fontenelle,282,3,285
22,Picardie,02,1,10,325,Fontenelle-en-Brie,184,8,192
22,Picardie,02,4,35,326,Fontenoy,515,15,530
22,Picardie,02,3,33,327,Foreste,188,4,192
22,Picardie,02,1,08,328,Fossoy,588,26,614
22,Picardie,02,2,14,329,Fourdrain,407,11,418
22,Picardie,02,3,33,330,Francilly-Selency,461,14,475
22,Picardie,02,5,27,331,Franqueville,127,5,132
22,Picardie,02,2,11,333,Fresnes,145,0,145
22,Picardie,02,1,15,332,Fresnes-en-Tardenois,249,5,254
22,Picardie,02,3,03,334,Fresnoy-le-Grand,3045,40,3085
22,Picardie,02,2,14,335,Fressancourt,219,7,226
22,Picardie,02,2,09,336,Frières-Faillouël,926,18,944
22,Picardie,02,5,05,337,Froidestrées,207,3,210
22,Picardie,02,2,19,338,Froidmont-Cohartille,220,6,226
22,Picardie,02,1,22,339,Gandelu,678,8,686
22,Picardie,02,3,40,340,Gauchy,5593,110,5703
22,Picardie,02,5,34,341,Gercy,301,4,305
22,Picardie,02,5,05,342,Gergny,155,4,159
22,Picardie,02,3,33,343,Germaine,67,0,67
22,Picardie,02,2,21,344,Gernicourt,64,3,67
22,Picardie,02,3,20,345,Gibercourt,41,0,41
22,Picardie,02,2,30,346,Gizy,691,14,705
22,Picardie,02,1,08,347,Gland,474,10,484
22,Picardie,02,4,04,348,Glennes,214,4,218
22,Picardie,02,2,12,349,Goudelancourt-lès-Berrieux,69,3,72
22,Picardie,02,2,30,350,Goudelancourt-lès-Pierrepont,121,4,125
22,Picardie,02,1,15,351,Goussancourt,101,0,101
22,Picardie,02,3,06,352,Gouy,601,10,611
22,Picardie,02,4,24,665,Grand-Rozoy,286,10,296
22,Picardie,02,5,37,783,Grand-Verly,142,4,146
22,Picardie,02,2,19,353,Grandlup-et-Fay,320,8,328
22,Picardie,02,2,26,354,Grandrieux,88,4,92
22,Picardie,02,3,33,355,Gricourt,851,24,875
22,Picardie,02,1,22,356,Grisolles,198,2,200
22,Picardie,02,5,34,357,Gronard,73,3,76
22,Picardie,02,5,37,358,Grougis,369,11,380
22,Picardie,02,3,29,359,Grugies,956,21,977
22,Picardie,02,2,21,360,Guignicourt,2134,41,2175
22,Picardie,02,5,16,361,Guise,5365,143,5508
22,Picardie,02,2,09,362,Guivry,259,1,260
22,Picardie,02,2,11,363,Guny,437,6,443
22,Picardie,02,2,21,364,Guyencourt,234,14,248
22,Picardie,02,5,37,366,Hannapes,276,2,278
22,Picardie,02,3,29,367,Happencourt,159,3,162
22,Picardie,02,4,36,368,Haramont,605,8,613
22,Picardie,02,5,34,369,Harcigny,251,8,259
22,Picardie,02,3,06,370,Hargicourt,542,5,547
22,Picardie,02,3,40,371,Harly,1756,35,1791
22,Picardie,02,4,24,372,Hartennes-et-Taux,334,14,348
22,Picardie,02,5,34,373,Hary,223,4,227
22,Picardie,02,1,22,375,Hautevesnes,143,2,145
22,Picardie,02,5,16,376,Hauteville,174,6,180
22,Picardie,02,5,34,377,Haution,146,3,149
22,Picardie,02,5,17,378,La Hérie,159,4,163
22,Picardie,02,5,27,379,Le Hérie-la-Viéville,232,118,350
22,Picardie,02,3,20,380,Hinacourt,34,0,34
22,Picardie,02,5,17,381,Hirson,9393,323,9716
22,Picardie,02,3,33,382,Holnon,1374,37,1411
22,Picardie,02,3,40,383,Homblières,1417,18,1435
22,Picardie,02,5,34,384,Houry,64,0,64
22,Picardie,02,5,27,385,Housset,177,10,187
22,Picardie,02,5,16,386,Iron,222,4,226
22,Picardie,02,3,20,387,Itancourt,1129,21,1150
22,Picardie,02,5,02,388,Iviers,183,1,184
22,Picardie,02,1,10,389,Jaulgonne,653,20,673
22,Picardie,02,3,33,390,Jeancourt,233,1,234
22,Picardie,02,5,02,391,Jeantes,209,5,214
22,Picardie,02,3,06,392,Joncourt,326,7,333
22,Picardie,02,4,04,393,Jouaignes,168,2,170
22,Picardie,02,2,11,395,Jumencourt,155,8,163
22,Picardie,02,2,12,396,Jumigny,70,3,73
22,Picardie,02,3,29,397,Jussy,1244,21,1265
22,Picardie,02,4,31,398,Juvigny,282,2,284
22,Picardie,02,2,21,399,Juvincourt-et-Damary,465,3,468
22,Picardie,02,4,32,400,Laffaux,139,0,139
22,Picardie,02,5,34,401,Laigny,225,1,226
22,Picardie,02,3,33,402,Lanchy,54,1,55
22,Picardie,02,5,27,403,Landifay-et-Bertaignemont,299,6,305
22,Picardie,02,5,34,404,Landouzy-la-Cour,148,0,148
22,Picardie,02,5,02,405,Landouzy-la-Ville,511,15,526
22,Picardie,02,2,11,406,Landricourt,124,2,126
22,Picardie,02,2,01,407,Laniscourt,180,3,183
22,Picardie,02,2,97,408,Laon,26175,1055,27230
22,Picardie,02,2,30,409,Lappion,289,11,300
22,Picardie,02,4,36,410,Largny-sur-Automne,239,7,246
22,Picardie,02,1,22,411,Latilly,219,3,222
22,Picardie,02,4,24,412,Launoy,99,1,100
22,Picardie,02,2,01,413,Laval-en-Laonnois,251,9,260
22,Picardie,02,5,16,414,Lavaqueresse,212,5,217
22,Picardie,02,4,35,415,Laversine,138,0,138
22,Picardie,02,3,06,374,Lehaucourt,841,12,853
22,Picardie,02,5,27,416,Lemé,450,14,464
22,Picardie,02,3,06,417,Lempire,101,2,103
22,Picardie,02,5,05,418,Lerzy,205,0,205
22,Picardie,02,5,23,419,Leschelle,288,2,290
22,Picardie,02,3,39,420,Lesdins,811,16,827
22,Picardie,02,4,04,421,Lesges,84,4,88
22,Picardie,02,5,16,422,Lesquielles-Saint-Germain,864,23,887
22,Picardie,02,2,11,423,Leuilly-sous-Coucy,420,6,426
22,Picardie,02,4,31,424,Leury,105,3,108
22,Picardie,02,5,02,425,Leuze,156,1,157
22,Picardie,02,3,06,426,Levergies,599,13,612
22,Picardie,02,4,04,427,Lhuys,143,1,144
22,Picardie,02,1,22,428,Licy-Clignon,90,1,91
22,Picardie,02,2,12,429,Lierval,118,2,120
22,Picardie,02,2,30,430,Liesse-Notre-Dame,1232,114,1346
22,Picardie,02,2,42,431,Liez,445,4,449
22,Picardie,02,4,04,432,Limé,187,5,192
22,Picardie,02,2,26,433,Lislet,244,0,244
22,Picardie,02,2,01,434,Lizy,246,15,261
22,Picardie,02,5,02,435,Logny-lès-Aubenton,76,1,77
22,Picardie,02,4,36,438,Longpont,287,8,295
22,Picardie,02,4,04,439,Longueval-Barbonval,474,7,481
22,Picardie,02,2,21,440,Lor,142,6,148
22,Picardie,02,4,36,441,Louâtre,211,6,217
22,Picardie,02,1,15,442,Loupeigne,82,2,84
22,Picardie,02,1,07,443,Lucy-le-Bocage,175,2,177
22,Picardie,02,5,34,444,Lugny,130,4,134
22,Picardie,02,5,05,445,Luzoir,285,5,290
22,Picardie,02,3,20,446,Ly-Fontaine,108,0,108
22,Picardie,02,4,24,447,Maast-et-Violaine,161,3,164
22,Picardie,02,2,30,448,Mâchecourt,134,1,135
22,Picardie,02,1,22,449,Macogny,75,1,76
22,Picardie,02,5,16,450,Macquigny,388,5,393
22,Picardie,02,3,06,451,Magny-la-Fosse,129,5,134
22,Picardie,02,3,33,452,Maissemy,239,3,242
22,Picardie,02,2,21,453,Maizy,409,4,413
22,Picardie,02,2,21,454,La Malmaison,412,17,429
22,Picardie,02,5,16,455,Malzy,204,2,206
22,Picardie,02,2,11,456,Manicamp,310,13,323
22,Picardie,02,2,30,457,Marchais,362,4,366
22,Picardie,02,1,10,458,Marchais-en-Brie,266,4,270
22,Picardie,02,3,39,459,Marcy,162,8,170
22,Picardie,02,2,19,460,Marcy-sous-Marle,211,6,217
